Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COOPER,S&P500,DJI,JP225
,,,,,,,,,,,,,,,,,,,,6800,,,
,,,,,,,,,,,,,,,,,,,,6774.75,,,
,,,,,,,,,,,,,,,,,,,,6730.25,,,
,,,,,,,,,,,,,,,,,,,,6883.5,,,
,,,,,,,,,,,,,,,,,,,,7214.75,,,
,,,,,,,,,,,,,,,,,,,,7366,,,
,,,,,,,,,,,,,,,,,,,,7450.25,,,
,,,,,,,,,,,,,,,,,,,,7375.75,,,
,,,,,,,,,,,,,,,,,,,,7259.25,,,
,,,,,,,,,,,,,,,,,,,,7474.25,,,
,,,,,,,,,,,,,,,,,,,,7403.25,,,
,,,,,,,,,,,,,,,,,,,,7466.25,,,
,,,,,,,,,,,,,,,,,,,,7462,,,
,,,,,,,,,,,,,,,,,,,,7430.5,,,
,,,,,,,,,,,,,,,,,,,,7542,,,
,,,,,,,,,,,,,,,,,,,,7437.5,,,
,,,,,,,,,,,,,,,,,,,,7511.25,,,
,,,,,,,,,,,,,,,,,,,,7638,,,
,,,,,,,,,,,,,,,,,,,,7458.75,,,
,,,,,,,,,,,,,,,,,,,,7475.25,,,
,,,,,,,,,,,,,,,,,,,,7351.5,,,
,,,,,,,,,,,,,,,,,,,,7305.5,,,
,,,,,,,,,,,,,,,,,,,,7251.75,,,
,,,,,,,,,,,,,,,,,,,,7051,,,
,,,,,,,,,,,,,,,,,,,,6980.25,,,
,,,,,,,,,,,,,,,,,,,,6859.5,,,
,,,,,,,,,,,,,,,,,,,,6912.75,,,
,,,,,,,,,,,,,,,,,,,,6822,,,
,,,,,,,,,,,,,,,,,,,,6848,,,
,,,,,,,,,,,,,,,,,,,,6872,,,
,,,,,,,,,,,,,,,,,,,,6796.5,,,
,,,,,,,,,,,,,,,,,,,,6771.5,,,
,,,,,,,,,,,,,,,,,,,,6907.5,,,
,,,,,,,,,,,,,,,,,,,,6939,,,
,,,,,,,,,,,,,,,,,,,,6962.5,,,
,,,,,,,,,,,,,,,,,,,,7007.5,,,
,,,,,,,,,,,,,,,,,,,,7049.75,,,
,,,,,,,,,,,,,,,,,,,,7096.25,,,
,,,,,,,,,,,,,,,,,,,,7050,,,
,,,,,,,,,,,,,,,,,,,,6904.75,,,
,,,,,,,,,,,,,,,,,,,,6829,,,
,,,,,,,,,,,,,,,,,,,,6795,,,
,,,,,,,,,,,,,,,,,,,,6959.75,,,
,,,,,,,,,,,,,,,,,,,,6845,,,
,,,,,,,,,,,,,,,,,,,,6924,,,
,,,,,,,,,,,,,,,,,,,,6824.75,,,
,,,,,,,,,,,,,,,,,,,,6774.75,,,
,,,,,,,,,,,,,,,,,,,,6830.75,,,
,,,,,,,,,,,,,,,,,,,,6501,,,
,,,,,,,,,,,,,,,,,,,,6481.25,,,
,,,,,,,,,,,,,,,,,,,,6518.5,,,
,,,,,,,,,,,,,,,,,,,,6509.5,,,
,,,,,,,,,,,,,,,,,,,,6519.75,,,
,,,,,,,,,,,,,,,,,,,,6473.25,,,
,,,,,,,,,,,,,,,,,,,,6514.75,,,
,,,,,,,,,,,,,,,,,,,,6557.5,,,
,,,,,,,,,,,,,,,,,,,,6442.25,,,
,,,,,,,,,,,,,,,,,,,,6537.5,,,
,,,,,,,,,,,,,,,,,,,,6463.25,,,
,,,,,,,,,,,,,,,,,,,,6648,,,
,,,,,,,,,,,,,,,,,,,,6413.5,,,
,,,,,,,,,,,,,,,,,,,,6564,,,
,,,,,,,,,,,,,,,,,,,,6595,,,
,,,,,,,,,,,,,,,,,,,,6635.25,,,
,,,,,,,,,,,,,,,,,,,,6576.5,,,
,,,,,,,,,,,,,,,,,,,,6453,,,
,,,,,,,,,,,,,,,,,,,,6210.5,,,
,,,,,,,,,,,,,,,,,,,,6269.75,,,
,,,,,,,,,,,,,,,,,,,,6203,,,
,,,,,,,,,,,,,,,,,,,,6122.5,,,
,,,,,,,,,,,,,,,,,,,,6263,,,
,,,,,,,,,,,,,,,,,,,,6219.5,,,
,,,,,,,,,,,,,,,,,,,,6315.25,,,
,,,,,,,,,,,,,,,,,,,,6079,,,
,,,,,,,,,,,,,,,,,,,,6101,,,
,,,,,,,,,,,,,,,,,,,,5905.75,,,
,,,,,,,,,,,,,,,,,,,,5865.75,,,
,,,,,,,,,,,,,,,,,,,,5974.5,,,
,,,,,,,,,,,,,,,,,,,,6153.5,,,
,,,,,,,,,,,,,,,,,,,,5969,,,
,,,,,,,,,,,,,,,,,,,,6003,,,
,,,,,,,,,,,,,,,,,,,,5983,,,
,,,,,,,,,,,,,,,,,,,,5952.5,,,
,,,,,,,,,,,,,,,,,,,,6118.75,,,
,,,,,,,,,,,,,,,,,,,,6261,,,
,,,,,,,,,,,,,,,,,,,,6179.25,,,
,,,,,,,,,,,,,,,,,,,,6163.75,,,
,,,,,,,,,,,,,,,,,,,,6374.75,,,
,,,,,,,,,,,,,,,,,,,,6123.75,,,
,,,,,,,,,,,,,,,,,,,,6235.5,,,
,,,,,,,,,,,,,,,,,,,,6279,,,
,,,,,,,,,,,,,,,,,,,,6402.5,,,
,,,,,,,,,,,,,,,,,,,,6467.25,,,
,,,,,,,,,,,,,,,,,,,,6317.5,,,
,,,,,,,,,,,,,,,,,,,,6267.5,,,
,,,,,,,,,,,,,,,,,,,,6247,,,
,,,,,,,,,,,,,,,,,,,,6165.5,,,
,,,,,,,,,,,,,,,,,,,,6193.5,,,
,,,,,,,,,,,,,,,,,,,,6470.5,,,
,,,,,,,,,,,,,,,,,,,,6265,,,
,,,,,,,,,,,,,,,,,,,,6287,,,
,,,,,,,,,,,,,,,,,,,,6309.5,,,
,,,,,,,,,,,,,,,,,,,,6429.5,,,
,,,,,,,,,,,,,,,,,,,,6277.5,,,
,,,,,,,,,,,,,,,,,,,,6057.5,,,
,,,,,,,,,,,,,,,,,,,,6054.5,,,
,,,,,,,,,,,,,,,,,,,,6252.5,,,
,,,,,,,,,,,,,,,,,,,,6384.5,,,
,,,,,,,,,,,,,,,,,,,,6193,,,
,,,,,,,,,,,,,,,,,,,,6034.5,,,
,,,,,,,,,,,,,,,,,,,,6130,,,
,,,,,,,,,,,,,,,,,,,,6146,,,
,,,,,,,,,,,,,,,,,,,,6022.5,,,
,,,,,,,,,,,,,,,,,,,,6201,,,
,,,,,,,,,,,,,,,,,,,,6051,,,
,,,,,,,,,,,,,,,,,,,,6006,,,
,,,,,,,,,,,,,,,,,,,,5724,,,
,,,,,,,,,,,,,,,,,,,,5610,,,
,,,,,,,,,,,,,,,,,,,,5415,,,
,,,,,,,,,,,,,,,,,,,,5525,,,
,,,,,,,,,,,,,,,,,,,,5602,,,
,,,,,,,,,,,,,,,,,,,,5524,,,
,,,,,,,,,,,,,,,,,,,,5530.5,,,
,,,,,,,,,,,,,,,,,,,,5494,,,
,,,,,,,,,,,,,,,,,,,,5390.5,,,
,,,,,,,,,,,,,,,,,,,,5342.75,,,
,,,,,,,,,,,,,,,,,,,,5306.5,,,
,,,,,,,,,,,,,,,,,,,,5256.5,,,
,,,,,,,,,,,,,,,,,,,,4898.5,,,
,,,,,,,,,,,,,,,,,,,,4857,,,
,,,,,,,,,,,,,,,,,,,,4884.5,,,
,,,,,,,,,,,,,,,,,,,,4713,,,
,,,,,,,,,,,,,,,,,,,,4869.5,,,
,,,,,,,,,,,,,,,,,,,,4958.5,,,
,,,,,,,,,,,,,,,,,,,,4970,,,
,,,,,,,,,,,,,,,,,,,,5023.25,,,
,,,,,,,,,,,,,,,,,,,,5078,,,
,,,,,,,,,,,,,,,,,,,,4954,,,
,,,,,,,,,,,,,,,,,,,,5087,,,
,,,,,,,,,,,,,,,,,,,,5024,,,
,,,,,,,,,,,,,,,,,,,,5121,,,
,,,,,,,,,,,,,,,,,,,,5041.5,,,
,,,,,,,,,,,,,,,,,,,,4790.25,,,
,,,,,,,,,,,,,,,,,,,,4747,,,
,,,,,,,,,,,,,,,,,,,,5017.5,,,
,,,,,,,,,,,,,,,,,,,,4956.5,,,
,,,,,,,,,,,,,,,,,,,,4981.5,,,
,,,,,,,,,,,,,,,,,,,,5212.5,,,
,,,,,,,,,,,,,,,,,,,,5355.25,,,
,,,,,,,,,,,,,,,,,,,,5150.25,,,
,,,,,,,,,,,,,,,,,,,,5153,,,
,,,,,,,,,,,,,,,,,,,,4963.5,,,
,,,,,,,,,,,,,,,,,,,,4963,,,
,,,,,,,,,,,,,,,,,,,,5008.25,,,
,,,,,,,,,,,,,,,,,,,,4904.5,,,
,,,,,,,,,,,,,,,,,,,,5036,,,
,,,,,,,,,,,,,,,,,,,,5063.25,,,
,,,,,,,,,,,,,,,,,,,,4819,,,
,,,,,,,,,,,,,,,,,,,,4740.5,,,
,,,,,,,,,,,,,,,,,,,,4660.5,,,
,,,,,,,,,,,,,,,,,,,,4662,,,
,,,,,,,,,,,,,,,,,,,,4607.5,,,
,,,,,,,,,,,,,,,,,,,,4460.25,,,
,,,,,,,,,,,,,,,,,,,,4508.5,,,
,,,,,,,,,,,,,,,,,,,,4447,,,
,,,,,,,,,,,,,,,,,,,,4441,,,
,,,,,,,,,,,,,,,,,,,,4428.25,,,
,,,,,,,,,,,,,,,,,,,,4576.25,,,
,,,,,,,,,,,,,,,,,,,,4544.5,,,
,,,,,,,,,,,,,,,,,,,,4670,,,
,,,,,,,,,,,,,,,,,,,,4703.5,,,
,,,,,,,,,,,,,,,,,,,,4747.5,,,
,,,,,,,,,,,,,,,,,,,,4533.5,,,
,,,,,,,,,,,,,,,,,,,,4608.5,,,
,,,,,,,,,,,,,,,,,,,,4436.75,,,
,,,,,,,,,,,,,,,,,,,,4375.5,,,
,,,,,,,,,,,,,,,,,,,,4186.5,,,
,,,,,,,,,,,,,,,,,,,,4350.5,,,
,,,,,,,,,,,,,,,,,,,,4483,,,
,,,,,,,,,,,,,,,,,,,,4344.5,,,
,,,,,,,,,,,,,,,,,,,,4552,,,
,,,,,,,,,,,,,,,,,,,,4516,,,
,,,,,,,,,,,,,,,,,,,,4591,,,
,,,,,,,,,,,,,,,,,,,,4820,,,
,,,,,,,,,,,,,,,,,,,,4730,,,
,,,,,,,,,,,,,,,,,,,,4529.25,,,
,,,,,,,,,,,,,,,,,,,,4369.75,,,
,,,,,,,,,,,,,,,,,,,,4351.75,,,
,,,,,,,,,,,,,,,,,,,,4244.75,,,
,,,,,,,,,,,,,,,,,,,,4278.75,,,
,,,,,,,,,,,,,,,,,,,,4124.5,,,
,,,,,,,,,,,,,,,,,,,,4031.75,,,
,,,,,,,,,,,,,,,,,,,,4010.5,,,
,,,,,,,,,,,,,,,,,,,,3879.25,,,
,,,,,,,,,,,,,,,,,,,,4021.75,,,
,,,,,,,,,,,,,,,,,,,,4057.25,,,
,,,,,,,,,,,,,,,,,,,,3936.75,,,
,,,,,,,,,,,,,,,,,,,,3948,,,
,,,,,,,,,,,,,,,,,,,,4033,,,
,,,,,,,,,,,,,,,,,,,,3931.5,,,
,,,,,,,,,,,,,,,,,,,,3975,,,
,,,,,,,,,,,,,,,,,,,,3800.75,,,
,,,,,,,,,,,,,,,,,,,,3641,,,
,,,,,,,,,,,,,,,,,,,,3549.5,,,
,,,,,,,,,,,,,,,,,,,,3560.25,,,
,,,,,,,,,,,,,,,,,,,,3692.25,,,
,,,,,,,,,,,,,,,,,,,,3584.75,,,
,,,,,,,,,,,,,,,,,,,,3698.25,,,
,,,,,,,,,,,,,,,,,,,,3665.5,,,
,,,,,,,,,,,,,,,,,,,,3728,,,
,,,,,,,,,,,,,,,,,,,,3520,,,
,,,,,,,,,,,,,,,,,,,,3362.25,,,
,,,,,,,,,,,,,,,,,,,,3426.5,,,
,,,,,,,,,,,,,,,,,,,,3477,,,
,,,,,,,,,,,,,,,,,,,,3385.75,,,
,,,,,,,,,,,,,,,,,,,,3259.5,,,
,,,,,,,,,,,,,,,,,,,,3205.75,,,
,,,,,,,,,,,,,,,,,,,,3125.25,,,
,,,,,,,,,,,,,,,,,,,,3265.25,,,
,,,,,,,,,,,,,,,,,,,,3290.75,,,
,,,,,,,,,,,,,,,,,,,,3392.5,,,
,,,,,,,,,,,,,,,,,,,,3378,,,
,,,,,,,,,,,,,,,,,,,,3423.25,,,
,,,,,,,,,,,,,,,,,,,,3450,,,
,,,,,,,,,,,,,,,,,,,,3547.25,,,
,,,,,,,,,,,,,,,,,,,,3510,,,
,,,,,,,,,,,,,,,,,,,,3300.25,,,
,,,,,,,,,,,,,,,,,,,,3386,,,
,,,,,,,,,,,,,,,,,,,,3344.5,,,
,,,,,,,,,,,,,,,,,,,,3146.75,,,
,,,,,,,,,,,,,,,,,,,,3125.75,,,
,,,,,,,,,,,,,,,,,,,,3201.5,,,
,,,,,,,,,,,,,,,,,,,,3302.5,,,
,,,,,,,,,,,,,,,,,,,,3283,,,
,,,,,,,,,,,,,,,,,,,,3529,,,
,,,,,,,,,,,,,,,,,,,,3226.75,,,
,,,,,,,,,,,,,,,,,,,,3064.75,,,
,,,,,,,,,,,,,,,,,,,,3397.5,,,
,,,,,,,,,,,,,,,,,,,,3323.5,,,
,,,,,,,,,,,,,,,,,,,,3248.5,,,
,,,,,,,,,,,,,,,,,,,,3254,,,
,,,,,,,,,,,,,,,,,,,,3336.75,,,
,,,,,,,,,,,,,,,,,,,,3211.75,,,
,,,,,,,,,,,,,,,,,,,,3370.75,,,
,,,,,,,,,,,,,,,,,,,,3165.25,,,
,,,,,,,,,,,,,,,,,,,,3311.25,,,
,,,,,,,,,,,,,,,,,,,,3359.5,,,
,,,,,,,,,,,,,,,,,,,,3158.5,,,
,,,,,,,,,,,,,,,,,,,,3207,,,
,,,,,,,,,,,,,,,,,,,,,1064.88,,
,,,,,,,,,,,,,,,,,,,,,1096.48,,
,,,,,,,,,,,,,,,,,,,,,1095.17,,
,,,,,,,,,,,,,,,,,,,,,1095.34,,
,,,,,,,,,,,,,,,,,,,,,1078.75,,
,,,,,,,,,,,,,,,,,,,,,1077.96,,
,,,,,,,,,,,,,,,,,,,,,1070.25,,
,,,,,,,,,,,,,,,,,,,,,1060.27,,
,,,,,,,,,,,,,,,,,,,,,1028.06,,
,,,,,,,,,,,,,,,,,,,,,1022.58,,
,,,,,,,,,,,,,,,,,,,,,1027.37,,
,,,,,,,,,,,,,,,,,,,,,1030.71,,
,,,,,,,,,,,,,,,,,,,,,1041.24,,
,,,,,,,,,,,,,,,,,,,,,1074.57,,
,,,,,,,,,,,,,,,,,,,,,1076.76,,
,,,,,,,,,,,,,,,,,,,,,1073.69,,
,,,,,,,,,,,,,,,,,,,,,1092.04,,
,,,,,,,,,,,,,,,,,,,,,1095.31,,
,,,,,,,,,,,,,,,,,,,,,1113.2,,
,,,,,,,,,,,,,,,,,,,,,1117.51,,
,,,,,,,,,,,,,,,,,,,,,1116.04,,
,,,,,,,,,,,,,,,,,,,,,1114.61,,
,,,,,,,,,,,,,,,,,,,,,1115.23,,
,,,,,,,,,,,,,,,,,,,,,1089.63,,
,,,,,,,,,,,,,,,,,,,,,1091.6,,
,,,,,,,,,,,,,,,,,,,,,1086.84,,
,,,,,,,,,,,,,,,,,,,,,1055.69,,
,,,,,,,,,,,,,,,,,,,,,1062,,
,,,,,,,,,,,,,,,,,,,,,1050.47,,
,,,,,,,,,,,,,,,,,,,,,1064.88,,
,,,,,,,,,,,,,,,,,,,,,1102.83,,
,,,,,,,,,,,,,,,,,,,,,1098.38,,
,,,,,,,,,,,,,,,,,,,,,1070.71,,
,,,,,,,,,,,,,,,,,,,,,1089.41,,
,,,,,,,,,,,,,,,,,,,,,1103.06,,
,,,,,,,,,,,,,,,,,,,,,1067.95,,
,,,,,,,,,,,,,,,,,,,,,1074.03,,
,,,,,,,,,,,,,,,,,,,,,1073.65,,
,,,,,,,,,,,,,,,,,,,,,1087.69,,
,,,,,,,,,,,,,,,,,,,,,1071.59,,
,,,,,,,,,,,,,,,,,,,,,1115.05,,
,,,,,,,,,,,,,,,,,,,,,1120.8,,
,,,,,,,,,,,,,,,,,,,,,1136.94,,
,,,,,,,,,,,,,,,,,,,,,1135.68,,
,,,,,,,,,,,,,,,,,,,,,1157.44,,
,,,,,,,,,,,,,,,,,,,,,1171.67,,
,,,,,,,,,,,,,,,,,,,,,1155.79,,
,,,,,,,,,,,,,,,,,,,,,1159.73,,
,,,,,,,,,,,,,,,,,,,,,1110.88,,
,,,,,,,,,,,,,,,,,,,,,1128.15,,
,,,,,,,,,,,,,,,,,,,,,1165.87,,
,,,,,,,,,,,,,,,,,,,,,1173.6,,
,,,,,,,,,,,,,,,,,,,,,1202.26,,
,,,,,,,,,,,,,,,,,,,,,1186.69,,
,,,,,,,,,,,,,,,,,,,,,1206.78,,
,,,,,,,,,,,,,,,,,,,,,1191.36,,
,,,,,,,,,,,,,,,,,,,,,1183.71,,
,,,,,,,,,,,,,,,,,,,,,1212.05,,
,,,,,,,,,,,,,,,,,,,,,1217.28,,
,,,,,,,,,,,,,,,,,,,,,1208.67,,
,,,,,,,,,,,,,,,,,,,,,1205.94,,
,,,,,,,,,,,,,,,,,,,,,1207.17,,
,,,,,,,,,,,,,,,,,,,,,1197.52,,
,,,,,,,,,,,,,,,,,,,,,1192.13,,
,,,,,,,,,,,,,,,,,,,,,1211.67,,
,,,,,,,,,,,,,,,,,,,,,1210.65,,
,,,,,,,,,,,,,,,,,,,,,1197.3,,
,,,,,,,,,,,,,,,,,,,,,1196.48,,
,,,,,,,,,,,,,,,,,,,,,1194.37,,
,,,,,,,,,,,,,,,,,,,,,1186.44,,
,,,,,,,,,,,,,,,,,,,,,1182.45,,
,,,,,,,,,,,,,,,,,,,,,1189.44,,
,,,,,,,,,,,,,,,,,,,,,1187.44,,
,,,,,,,,,,,,,,,,,,,,,1178.1,,
,,,,,,,,,,,,,,,,,,,,,1169.43,,
,,,,,,,,,,,,,,,,,,,,,1173.27,,
,,,,,,,,,,,,,,,,,,,,,1173.22,,
,,,,,,,,,,,,,,,,,,,,,1166.59,,
,,,,,,,,,,,,,,,,,,,,,1165.73,,
,,,,,,,,,,,,,,,,,,,,,1167.72,,
,,,,,,,,,,,,,,,,,,,,,1174.17,,
,,,,,,,,,,,,,,,,,,,,,1165.81,,
,,,,,,,,,,,,,,,,,,,,,1159.9,,
,,,,,,,,,,,,,,,,,,,,,1165.83,,
,,,,,,,,,,,,,,,,,,,,,1166.21,,
,,,,,,,,,,,,,,,,,,,,,1159.46,,
,,,,,,,,,,,,,,,,,,,,,1150.51,,
,,,,,,,,,,,,,,,,,,,,,1149.99,,
,,,,,,,,,,,,,,,,,,,,,1150.24,,
,,,,,,,,,,,,,,,,,,,,,1145.61,,
,,,,,,,,,,,,,,,,,,,,,1140.45,,
,,,,,,,,,,,,,,,,,,,,,1138.5,,
,,,,,,,,,,,,,,,,,,,,,1138.7,,
,,,,,,,,,,,,,,,,,,,,,1122.97,,
,,,,,,,,,,,,,,,,,,,,,1118.79,,
,,,,,,,,,,,,,,,,,,,,,1118.31,,
,,,,,,,,,,,,,,,,,,,,,1115.71,,
,,,,,,,,,,,,,,,,,,,,,1104.49,,
,,,,,,,,,,,,,,,,,,,,,1102.94,,
,,,,,,,,,,,,,,,,,,,,,1105.24,,
,,,,,,,,,,,,,,,,,,,,,1094.6,,
,,,,,,,,,,,,,,,,,,,,,1108.01,,
,,,,,,,,,,,,,,,,,,,,,1109.17,,
,,,,,,,,,,,,,,,,,,,,,1106.75,,
,,,,,,,,,,,,,,,,,,,,,1099.51,,
,,,,,,,,,,,,,,,,,,,,,1094.87,,
,,,,,,,,,,,,,,,,,,,,,1075.51,,
,,,,,,,,,,,,,,,,,,,,,1078.47,,
,,,,,,,,,,,,,,,,,,,,,1068.13,,
,,,,,,,,,,,,,,,,,,,,,1070.52,,
,,,,,,,,,,,,,,,,,,,,,1056.74,,
,,,,,,,,,,,,,,,,,,,,,1066.19,,
,,,,,,,,,,,,,,,,,,,,,1063.11,,
,,,,,,,,,,,,,,,,,,,,,1097.28,,
,,,,,,,,,,,,,,,,,,,,,1103.32,,
,,,,,,,,,,,,,,,,,,,,,1089.19,,
,,,,,,,,,,,,,,,,,,,,,1073.87,,
,,,,,,,,,,,,,,,,,,,,,1084.53,,
,,,,,,,,,,,,,,,,,,,,,1097.5,,
,,,,,,,,,,,,,,,,,,,,,1092.17,,
,,,,,,,,,,,,,,,,,,,,,1096.78,,
,,,,,,,,,,,,,,,,,,,,,1091.76,,
,,,,,,,,,,,,,,,,,,,,,1116.48,,
,,,,,,,,,,,,,,,,,,,,,1138.04,,
,,,,,,,,,,,,,,,,,,,,,1150.23,,
,,,,,,,,,,,,,,,,,,,,,1136.03,,
,,,,,,,,,,,,,,,,,,,,,1148.46,,
,,,,,,,,,,,,,,,,,,,,,1145.68,,
,,,,,,,,,,,,,,,,,,,,,1136.22,,
,,,,,,,,,,,,,,,,,,,,,1146.98,,
,,,,,,,,,,,,,,,,,,,,,1144.98,,
,,,,,,,,,,,,,,,,,,,,,1141.69,,
,,,,,,,,,,,,,,,,,,,,,1137.14,,
,,,,,,,,,,,,,,,,,,,,,1136.52,,
,,,,,,,,,,,,,,,,,,,,,1132.99,,
,,,,,,,,,,,,,,,,,,,,,1115.1,,
,,,,,,,,,,,,,,,,,,,,,1126.42,,
,,,,,,,,,,,,,,,,,,,,,1126.2,,
,,,,,,,,,,,,,,,,,,,,,1127.78,,
,,,,,,,,,,,,,,,,,,,,,1126.48,,
,,,,,,,,,,,,,,,,,,,,,1120.59,,
,,,,,,,,,,,,,,,,,,,,,1118.02,,
,,,,,,,,,,,,,,,,,,,,,1114.05,,
,,,,,,,,,,,,,,,,,,,,,1102.47,,
,,,,,,,,,,,,,,,,,,,,,1096.08,,
,,,,,,,,,,,,,,,,,,,,,1109.18,,
,,,,,,,,,,,,,,,,,,,,,1107.93,,
,,,,,,,,,,,,,,,,,,,,,1114.11,,
,,,,,,,,,,,,,,,,,,,,,1106.41,,
,,,,,,,,,,,,,,,,,,,,,1102.35,,
,,,,,,,,,,,,,,,,,,,,,1095.95,,
,,,,,,,,,,,,,,,,,,,,,1091.94,,
,,,,,,,,,,,,,,,,,,,,,1103.25,,
,,,,,,,,,,,,,,,,,,,,,1105.98,,
,,,,,,,,,,,,,,,,,,,,,1099.92,,
,,,,,,,,,,,,,,,,,,,,,1109.24,,
,,,,,,,,,,,,,,,,,,,,,1108.86,,
,,,,,,,,,,,,,,,,,,,,,1095.63,,
,,,,,,,,,,,,,,,,,,,,,1091.49,,
,,,,,,,,,,,,,,,,,,,,,1110.63,,
,,,,,,,,,,,,,,,,,,,,,1105.65,,
,,,,,,,,,,,,,,,,,,,,,1106.24,,
,,,,,,,,,,,,,,,,,,,,,1091.38,,
,,,,,,,,,,,,,,,,,,,,,1094.9,,
,,,,,,,,,,,,,,,,,,,,,1109.8,,
,,,,,,,,,,,,,,,,,,,,,1110.32,,
,,,,,,,,,,,,,,,,,,,,,1109.3,,
,,,,,,,,,,,,,,,,,,,,,1093.48,,
,,,,,,,,,,,,,,,,,,,,,1087.24,,
,,,,,,,,,,,,,,,,,,,,,1098.51,,
,,,,,,,,,,,,,,,,,,,,,1093.01,,
,,,,,,,,,,,,,,,,,,,,,1093.08,,
,,,,,,,,,,,,,,,,,,,,,1069.3,,
,,,,,,,,,,,,,,,,,,,,,1066.63,,
,,,,,,,,,,,,,,,,,,,,,1046.5,,
,,,,,,,,,,,,,,,,,,,,,1045.41,,
,,,,,,,,,,,,,,,,,,,,,1042.88,,
,,,,,,,,,,,,,,,,,,,,,1036.19,,
,,,,,,,,,,,,,,,,,,,,,1066.11,,
,,,,,,,,,,,,,,,,,,,,,1042.63,,
,,,,,,,,,,,,,,,,,,,,,1063.41,,
,,,,,,,,,,,,,,,,,,,,,1066.95,,
,,,,,,,,,,,,,,,,,,,,,1079.6,,
,,,,,,,,,,,,,,,,,,,,,1092.91,,
,,,,,,,,,,,,,,,,,,,,,1081.4,,
,,,,,,,,,,,,,,,,,,,,,1091.06,,
,,,,,,,,,,,,,,,,,,,,,1097.91,,
,,,,,,,,,,,,,,,,,,,,,1087.68,,
,,,,,,,,,,,,,,,,,,,,,1096.56,,
,,,,,,,,,,,,,,,,,,,,,1092.02,,
,,,,,,,,,,,,,,,,,,,,,1073.19,,
,,,,,,,,,,,,,,,,,,,,,1076.19,,
,,,,,,,,,,,,,,,,,,,,,1071.49,,
,,,,,,,,,,,,,,,,,,,,,1065.48,,
,,,,,,,,,,,,,,,,,,,,,1057.58,,
,,,,,,,,,,,,,,,,,,,,,1054.72,,
,,,,,,,,,,,,,,,,,,,,,1040.46,,
,,,,,,,,,,,,,,,,,,,,,1025.21,,
,,,,,,,,,,,,,,,,,,,,,1029.85,,
,,,,,,,,,,,,,,,,,,,,,1057.08,,
,,,,,,,,,,,,,,,,,,,,,1060.61,,
,,,,,,,,,,,,,,,,,,,,,1062.98,,
,,,,,,,,,,,,,,,,,,,,,1044.38,,
,,,,,,,,,,,,,,,,,,,,,1050.78,,
,,,,,,,,,,,,,,,,,,,,,1060.87,,
,,,,,,,,,,,,,,,,,,,,,1071.66,,
,,,,,,,,,,,,,,,,,,,,,1064.66,,
,,,,,,,,,,,,,,,,,,,,,1068.3,,
,,,,,,,,,,,,,,,,,,,,,1065.49,,
,,,,,,,,,,,,,,,,,,,,,1068.76,,
,,,,,,,,,,,,,,,,,,,,,1052.63,,
,,,,,,,,,,,,,,,,,,,,,1049.34,,
,,,,,,,,,,,,,,,,,,,,,1042.73,,
,,,,,,,,,,,,,,,,,,,,,1044.14,,
,,,,,,,,,,,,,,,,,,,,,1033.37,,
,,,,,,,,,,,,,,,,,,,,,1025.39,,
,,,,,,,,,,,,,,,,,,,,,1016.4,,
,,,,,,,,,,,,,,,,,,,,,1003.24,,
,,,,,,,,,,,,,,,,,,,,,994.75,,
,,,,,,,,,,,,,,,,,,,,,998.04,,
,,,,,,,,,,,,,,,,,,,,,1020.62,,
,,,,,,,,,,,,,,,,,,,,,1028.93,,
,,,,,,,,,,,,,,,,,,,,,1030.98,,
,,,,,,,,,,,,,,,,,,,,,1028.12,,
,,,,,,,,,,,,,,,,,,,,,1028,,
,,,,,,,,,,,,,,,,,,,,,1025.57,,
,,,,,,,,,,,,,,,,,,,,,1026.13,,
,,,,,,,,,,,,,,,,,,,,,1007.37,,
,,,,,,,,,,,,,,,,,,,,,996.46,,
,,,,,,,,,,,,,,,,,,,,,989.67,,
,,,,,,,,,,,,,,,,,,,,,979.73,,
,,,,,,,,,,,,,,,,,,,,,1004.09,,
,,,,,,,,,,,,,,,,,,,,,1012.73,,
,,,,,,,,,,,,,,,,,,,,,1005.81,,
,,,,,,,,,,,,,,,,,,,,,994.35,,
,,,,,,,,,,,,,,,,,,,,,1007.1,,
,,,,,,,,,,,,,,,,,,,,,1010.48,,
,,,,,,,,,,,,,,,,,,,,,997.08,,
,,,,,,,,,,,,,,,,,,,,,1002.72,,
,,,,,,,,,,,,,,,,,,,,,1005.65,,
,,,,,,,,,,,,,,,,,,,,,1002.63,,
,,,,,,,,,,,,,,,,,,,,,987.48,,
,,,,,,,,,,,,,,,,,,,,,986.75,,
,,,,,,,,,,,,,,,,,,,,,975.15,,
,,,,,,,,,,,,,,,,,,,,,979.62,,
,,,,,,,,,,,,,,,,,,,,,982.18,,
,,,,,,,,,,,,,,,,,,,,,979.26,,
,,,,,,,,,,,,,,,,,,,,,976.29,,
,,,,,,,,,,,,,,,,,,,,,954.07,,
,,,,,,,,,,,,,,,,,,,,,954.58,,
,,,,,,,,,,,,,,,,,,,,,951.13,,
