"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"22/07/2022","56.020","58.040","59.160","55.550","504.39K","-3.48%"
"21/07/2022","58.040","57.170","58.620","55.230","495.19K","1.52%"
"20/07/2022","57.170","57.930","61.660","56.450","823.63K","-1.31%"
"19/07/2022","57.930","58.640","59.470","55.860","648.94K","-1.21%"
"18/07/2022","58.640","55.700","59.300","55.360","704.58K","5.28%"
"17/07/2022","55.700","55.090","57.010","54.470","488.42K","1.11%"
"16/07/2022","55.090","51.770","55.460","51.130","437.14K","6.41%"
"15/07/2022","51.770","51.290","52.740","50.670","544.24K","0.94%"
"14/07/2022","51.290","49.580","51.640","47.990","522.08K","3.45%"
"13/07/2022","49.580","47.340","49.660","46.560","601.88K","4.73%"
"12/07/2022","47.340","48.700","49.340","47.300","466.30K","-2.79%"
"11/07/2022","48.700","52.110","52.200","48.330","458.06K","-6.54%"
"10/07/2022","52.110","54.070","55.040","50.740","793.62K","-3.62%"
"09/07/2022","54.070","51.270","54.680","51.270","370.00K","5.46%"
"08/07/2022","51.270","52.090","53.980","50.810","539.00K","-1.57%"
"07/07/2022","52.090","50.340","52.600","49.800","477.98K","3.46%"
"06/07/2022","50.350","49.760","51.050","48.990","369.95K","1.19%"
"05/07/2022","49.760","52.230","52.410","48.020","567.11K","-4.73%"
"04/07/2022","52.230","50.900","52.380","49.710","428.79K","2.61%"
"03/07/2022","50.900","50.550","52.030","49.110","319.38K","0.69%"
"02/07/2022","50.550","51.150","51.620","49.870","395.50K","-1.17%"
"01/07/2022","51.150","53.830","56.150","50.120","606.26K","-4.98%"
"30/06/2022","53.830","53.630","53.970","50.220","505.02K","0.37%"
"29/06/2022","53.630","52.690","54.370","51.410","451.85K","1.76%"
"28/06/2022","52.700","55.860","56.900","52.590","428.60K","-5.59%"
"27/06/2022","55.820","56.590","58.600","54.940","397.18K","-1.43%"
"26/06/2022","56.630","58.870","60.450","56.630","518.61K","-3.80%"
"25/06/2022","58.870","55.830","59.660","54.660","618.25K","5.45%"
"24/06/2022","55.830","55.720","57.150","54.520","730.59K","0.20%"
"23/06/2022","55.720","52.090","56.600","51.960","994.91K","6.97%"
"22/06/2022","52.090","53.530","53.530","50.490","928.09K","-2.69%"
"21/06/2022","53.530","52.790","55.650","51.920","1.38M","1.40%"
"20/06/2022","52.790","54.290","54.620","51.360","1.98M","-2.76%"
"19/06/2022","54.290","47.190","56.050","44.990","2.45M","15.05%"
"18/06/2022","47.190","47.640","48.340","41.640","1.91M","-0.94%"
"17/06/2022","47.640","44.770","48.380","44.460","1.21M","6.41%"
"16/06/2022","44.770","50.650","51.180","44.060","1.64M","-11.61%"
"15/06/2022","50.650","46.140","50.890","41.740","2.01M","9.51%"
"14/06/2022","46.250","43.400","46.450","40.400","1.54M","6.57%"
"13/06/2022","43.400","48.000","48.300","41.200","1.59M","-9.58%"
