"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"19/05/2022","3,999.60","3,938.30","3,999.60","3,933.75","116.29K","0.19%"
"18/05/2022","3,991.91","4,015.01","4,017.34","3,964.75","108.07K","-0.35%"
"17/05/2022","4,005.89","3,961.76","4,005.89","3,955.10","109.66K","1.25%"
"16/05/2022","3,956.54","4,015.00","4,018.03","3,947.75","112.43K","-0.80%"
"13/05/2022","3,988.60","3,983.82","4,003.85","3,957.14","109.97K","0.75%"
"12/05/2022","3,958.74","3,949.95","3,985.93","3,935.59","113.38K","-0.44%"
"11/05/2022","3,976.42","3,917.93","4,033.30","3,916.52","165.63K","1.44%"
"10/05/2022","3,919.87","3,820.63","3,932.68","3,808.57","136.42K","1.09%"
"09/05/2022","3,877.44","3,883.95","3,914.11","3,854.94","92.94K","-0.80%"
"06/05/2022","3,908.81","3,928.85","3,947.24","3,902.05","123.01K","-2.53%"
"05/05/2022","4,010.21","3,995.35","4,039.70","3,988.93","154.17K","-0.15%"
"29/04/2022","4,016.24","3,939.62","4,017.43","3,898.57","179.46K","2.43%"
"28/04/2022","3,921.11","3,883.42","3,943.43","3,873.58","153.06K","0.66%"
"27/04/2022","3,895.54","3,758.08","3,895.73","3,757.09","172.73K","2.94%"
"26/04/2022","3,784.12","3,822.49","3,871.85","3,773.90","157.58K","-0.81%"
"25/04/2022","3,814.91","3,933.45","3,958.21","3,814.91","168.37K","-4.94%"
"22/04/2022","4,013.25","3,967.20","4,037.08","3,953.72","122.10K","0.44%"
"21/04/2022","3,995.83","4,048.73","4,086.44","3,978.37","132.78K","-1.84%"
"20/04/2022","4,070.79","4,130.54","4,136.17","4,060.50","117.33K","-1.55%"
"19/04/2022","4,134.90","4,161.93","4,186.94","4,115.42","110.22K","-0.76%"
"18/04/2022","4,166.38","4,152.93","4,171.74","4,119.99","117.51K","-0.53%"
"15/04/2022","4,188.75","4,162.37","4,211.32","4,152.97","124.76K","-0.07%"
"14/04/2022","4,191.57","4,172.64","4,217.06","4,155.55","124.79K","1.25%"
"13/04/2022","4,139.74","4,154.41","4,194.04","4,139.74","125.10K","-0.96%"
"12/04/2022","4,179.97","4,102.97","4,179.97","4,075.80","144.29K","1.95%"
"11/04/2022","4,100.07","4,203.79","4,203.79","4,089.09","148.20K","-3.09%"
"08/04/2022","4,230.77","4,213.21","4,237.81","4,175.53","142.84K","0.51%"
"07/04/2022","4,209.10","4,240.02","4,278.11","4,205.74","134.88K","-1.28%"
"06/04/2022","4,263.84","4,258.83","4,277.52","4,236.73","159.06K","-0.29%"
"01/04/2022","4,276.16","4,198.82","4,290.67","4,190.08","133.80K","1.27%"
"31/03/2022","4,222.60","4,234.72","4,247.36","4,214.54","134.03K","-0.74%"
"30/03/2022","4,254.10","4,162.17","4,254.10","4,160.73","138.35K","2.90%"
"29/03/2022","4,134.14","4,155.42","4,177.21","4,124.72","100.27K","-0.35%"
"28/03/2022","4,148.47","4,128.84","4,174.12","4,091.30","118.45K","-0.63%"
"25/03/2022","4,174.57","4,249.07","4,254.84","4,173.93","108.81K","-1.80%"
"24/03/2022","4,251.31","4,249.53","4,273.96","4,216.85","108.92K","-0.59%"
"23/03/2022","4,276.52","4,269.61","4,287.58","4,241.96","117.09K","0.50%"
"22/03/2022","4,255.29","4,252.57","4,283.33","4,236.69","126.38K","-0.08%"
"21/03/2022","4,258.75","4,280.14","4,287.82","4,223.02","127.04K","-0.17%"
"18/03/2022","4,265.90","4,218.47","4,283.37","4,194.94","149.46K","0.67%"
"17/03/2022","4,237.70","4,237.67","4,302.74","4,217.80","179.41K","1.96%"
"16/03/2022","4,156.08","4,053.10","4,168.59","3,942.86","196.02K","4.32%"
"15/03/2022","3,983.81","4,125.49","4,163.42","3,983.81","202.53K","-4.57%"
"14/03/2022","4,174.76","4,248.15","4,280.36","4,174.76","130.19K","-3.06%"
